C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_10_549.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_10_549.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_10_549.jpg, 0, 1, 0, 30.18932
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_10_651.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_10_651.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_10_651.jpg, -0.0134868, 1, 0, 30.19031
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_10_753.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_10_753.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_10_753.jpg, -0.2124432, 1, 0, 30.18089
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_10_856.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_10_856.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_10_856.jpg, 0, 1, 0, 30.18941
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_10_960.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_10_960.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_10_960.jpg, -0.0637062, 1, 0, 30.18968
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_064.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_064.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_064.jpg, 0, 1, 0, 30.18999
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_169.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_169.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_169.jpg, 0, 1, 0, 30.19018
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_270.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_270.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_270.jpg, -0.213543, 1, 0, 30.17968
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_370.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_370.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_370.jpg, 0, 1, 0, 30.18966
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_471.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_471.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_471.jpg, 0, 1, 0, 30.19007
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_572.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_572.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_572.jpg, 0, 1, 0, 30.19048
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_674.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_674.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_674.jpg, -0.0825984, 1, 0, 30.18859
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_779.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_779.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_779.jpg, -0.1125138, 1, 0, 30.19038
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_882.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_882.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_882.jpg, 0, 1, 0, 30.19042
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_11_983.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_11_983.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_11_983.jpg, -0.1738338, 1, 0, 30.18342
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_084.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_084.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_084.jpg, -0.06898801, 1, 0, 30.19102
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_187.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_187.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_187.jpg, -0.0410964, 1, 0, 30.19023
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_291.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_291.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_291.jpg, -0.1997139, 1, 0, 30.18314
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_395.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_395.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_395.jpg, 0, 1, 0, 30.18951
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_497.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_497.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_497.jpg, -0.0931797, 1, 0, 30.18972
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_599.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_599.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_599.jpg, -0.08657818, 1, 0, 30.19081
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_700.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_700.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_700.jpg, 0, 1, 0, 30.1901
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_802.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_802.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_802.jpg, -0.2523783, 1, 0, 30.17619
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_12_904.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_12_904.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_12_904.jpg, 0, 1, 0, 30.18945
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_005.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_005.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_005.jpg, -0.0134727, 1, 0, 30.19032
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_106.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_106.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_106.jpg, -0.2557278, 1, 0, 30.17604
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_208.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_208.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_208.jpg, 0, 1, 0, 30.18912
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_310.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_310.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_310.jpg, -0.1423116, 1, 0, 30.18739
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_413.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_413.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_413.jpg, -0.1783717, 1, 0, 30.18865
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_513.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_513.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_513.jpg, 0, 1, 0, 30.18959
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_615.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_615.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_615.jpg, -0.276216, 1, 0, 30.17584
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_717.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_717.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_717.jpg, -0.04598392, 1, 0, 30.19081
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_818.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_818.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_818.jpg, -0.084267, 1, 0, 30.19002
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_13_921.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_13_921.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_13_921.jpg, -0.3146424, 1, 0, 30.17293
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_022.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_022.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_022.jpg, -0.01094311, 1, 0, 30.18913
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_123.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_123.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_123.jpg, -0.1295691, 1, 0, 30.18941
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_224.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_224.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_224.jpg, -0.1041594, 1, 0, 30.19103
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_325.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_325.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_325.jpg, 0, 1, 0, 30.18995
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_430.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_430.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_430.jpg, -0.1996146, 1, 0, 30.1824
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_531.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_531.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_531.jpg, -0.06683192, 1, 0, 30.19087
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_632.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_632.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_632.jpg, -0.0275955, 1, 0, 30.19027
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_735.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_735.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_735.jpg, -0.158427, 1, 0, 30.18702
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_837.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_837.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_837.jpg, 0, 1, 0, 30.18997
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_14_939.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_14_939.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_14_939.jpg, -0.1911069, 1, 0, 30.18273
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_045.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_045.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_045.jpg, 0, 1, 0, 30.18939
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_148.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_148.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_148.jpg, -0.0607062, 1, 0, 30.18989
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_251.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_251.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_251.jpg, -0.1782426, 1, 0, 30.18556
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_356.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_356.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_356.jpg, 0, 1, 0, 30.18988
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_458.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_458.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_458.jpg, -0.1990659, 1, 0, 30.18254
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_562.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_562.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_562.jpg, 0, 1, 0, 30.18948
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_665.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_665.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_665.jpg, -0.1148415, 1, 0, 30.18856
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_768.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_768.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_768.jpg, -0.2172607, 1, 0, 30.18361
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_871.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_871.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_871.jpg, 0, 1, 0, 30.18859
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_15_974.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_15_974.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_15_974.jpg, -0.2998179, 1, 0, 30.17371
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_076.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_076.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_076.jpg, -0.03624538, 1, 0, 30.19062
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_178.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_178.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_178.jpg, -0.0889248, 1, 0, 30.19011
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_282.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_282.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_282.jpg, -0.009142506, 1, 0, 30.19015
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_385.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_385.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_385.jpg, 0, 1, 0, 30.19008
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_488.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_488.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_488.jpg, 0, 1, 0, 30.19033
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_588.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_588.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_588.jpg, -0.155946, 1, 0, 30.18436
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_694.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_694.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_694.jpg, 0, 1, 0, 30.19009
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_796.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_796.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_796.jpg, 0, 1, 0, 30.19026
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_896.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_896.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_896.jpg, 0, 1, 0, 30.19032
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_16_999.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_16_999.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_16_999.jpg, 0, 1, 0, 30.1903
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_104.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_104.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_104.jpg, 0, 1, 0, 30.19025
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_207.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_207.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_207.jpg, 0, 1, 0, 30.19027
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_309.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_309.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_309.jpg, 0, 1, 0, 30.19038
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_413.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_413.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_413.jpg, -0.0340374, 1, 0, 30.18927
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_513.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_513.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_513.jpg, 0, 1, 0, 30.19027
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_616.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_616.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_616.jpg, 0, 1, 0, 30.19033
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_716.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_716.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_716.jpg, 0, 1, 0, 30.19029
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_817.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_817.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_817.jpg, 0, 1, 0, 30.19012
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_17_922.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_17_922.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_17_922.jpg, -0.1886181, 1, 0, 30.18186
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_023.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_023.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_023.jpg, 0, 1, 0, 30.18962
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_129.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_129.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_129.jpg, 0, 1, 0, 30.19025
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_229.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_229.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_229.jpg, -0.1992447, 1, 0, 30.18104
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_333.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_333.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_333.jpg, -0.1145124, 1, 0, 30.19079
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_436.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_436.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_436.jpg, 0, 1, 0, 30.18973
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_540.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_540.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_540.jpg, 0, 1, 0, 30.19024
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_646.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_646.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_646.jpg, -0.0838044, 1, 0, 30.18877
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_749.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_749.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_749.jpg, 0, 1, 0, 30.19031
C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\center_2022_05_27_12_00_18_852.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\left_2022_05_27_12_00_18_852.jpg, C:\SelfDrivingCarCourse\DATI_GUIDA\IMG\right_2022_05_27_12_00_18_852.jpg, 0, 1, 0, 30.19029
